epoch,epoch_loss,epoch_acc,timestamp
0,0.6265407204627991,0.6833333373069763,2025-03-01 21:03:25
1,0.6261216998100281,0.699999988079071,2025-03-01 21:04:03
2,0.6018414497375488,0.7166666388511658,2025-03-01 21:04:40
3,0.5960747003555298,0.7166666984558105,2025-03-01 21:05:16
4,0.6289141178131104,0.699999988079071,2025-03-01 21:05:54
5,0.6249943971633911,0.6833332777023315,2025-03-01 21:06:32
6,0.5978133678436279,0.7166666984558105,2025-03-01 21:07:09
7,0.6309201717376709,0.6833332777023315,2025-03-01 21:07:47
8,0.6503890156745911,0.7166666984558105,2025-03-01 21:08:25
9,0.6243782043457031,0.6833333969116211,2025-03-01 21:09:09
10,0.6110525727272034,0.7000000476837158,2025-03-01 21:09:45
11,0.6158434748649597,0.7000000476837158,2025-03-01 21:10:29
12,0.6110187768936157,0.7000000476837158,2025-03-01 21:11:05
13,0.6210694313049316,0.6999999284744263,2025-03-01 21:11:41
14,0.6109229922294617,0.7000000476837158,2025-03-01 21:12:18
15,0.596074104309082,0.7166666984558105,2025-03-01 21:12:55
16,0.6020656824111938,0.7166666388511658,2025-03-01 21:13:32
17,0.5963882207870483,0.7166666984558105,2025-03-01 21:14:09
18,0.6243634819984436,0.6833333373069763,2025-03-01 21:14:45
19,0.6162998676300049,0.699999988079071,2025-03-01 21:15:22
20,0.5967317819595337,0.7166666984558105,2025-03-01 21:15:58
21,0.6108635663986206,0.7000000476837158,2025-03-01 21:16:34
22,0.6120840311050415,0.699999988079071,2025-03-01 21:17:11
23,0.6108672618865967,0.699999988079071,2025-03-01 21:17:48
24,0.6246039867401123,0.6833333373069763,2025-03-01 21:18:24
25,0.6243323087692261,0.6833333373069763,2025-03-01 21:19:02
26,0.5972340106964111,0.7166666984558105,2025-03-01 21:19:39
27,0.6193978190422058,0.6999999284744263,2025-03-01 21:20:16
28,0.6167632341384888,0.7000000476837158,2025-03-01 21:20:52
29,0.6128249168395996,0.7000000476837158,2025-03-01 21:21:29
30,0.611372172832489,0.6999999284744263,2025-03-01 21:22:05
31,0.617903470993042,0.6999999284744263,2025-03-01 21:22:42
32,0.6109444499015808,0.7000000476837158,2025-03-01 21:23:19
33,0.6257660984992981,0.6833333373069763,2025-03-01 21:23:56
34,0.5966050624847412,0.7166666984558105,2025-03-01 21:24:33
35,0.5973506569862366,0.7166666388511658,2025-03-01 21:25:09
36,0.5964747071266174,0.7166666984558105,2025-03-01 21:25:46
37,0.6379978656768799,0.6666666865348816,2025-03-01 21:26:23
38,0.5997755527496338,0.7166666984558105,2025-03-01 21:27:01
39,0.6394081115722656,0.6666666865348816,2025-03-01 21:27:37
40,0.6110366582870483,0.699999988079071,2025-03-01 21:28:13
41,0.5972091555595398,0.7166666984558105,2025-03-01 21:28:50
42,0.6109626889228821,0.7000000476837158,2025-03-01 21:29:27
43,0.6112257242202759,0.6999999284744263,2025-03-01 21:30:04
44,0.6111729145050049,0.7000000476837158,2025-03-01 21:30:41
45,0.611870527267456,0.7000000476837158,2025-03-01 21:31:17
46,0.6338770389556885,0.6833333373069763,2025-03-01 21:31:54
47,0.5980203747749329,0.7166666984558105,2025-03-01 21:32:30
48,0.6171634197235107,0.7000000476837158,2025-03-01 21:33:07
49,0.5960876941680908,0.7166666984558105,2025-03-01 21:33:43
